,4,5,6,7,8
4,0.0,0.0,0.0,0.0,0.0
5,0.6666666666666666,0.7262569832402235,0.2569832402234637,0.06896551724137931,0.0
6,0.26666666666666666,0.2681564245810056,0.6815642458100558,0.41379310344827586,0.4
7,0.06666666666666667,0.00558659217877095,0.061452513966480445,0.5172413793103449,0.6
8,0.0,0.0,0.0,0.0,0.0
